MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
2086,nsf/1568,NSF,2/27/2010,Norway,,Haukelandshallen,RM Styrkeløft Region Vest
2087,nsf/1569,NSF,2/27/2010,Norway,,Haukelandshallen,RM Benkpress Region Vest
2088,nsf/157,NSF,4/7/2001,Norway,,Skoger,Kretsstevne
2089,nsf/1571,NSF,2/18/2010,Norway,,Bergen,Klubbstevne
2090,nsf/1572,NSF,3/5/2010,Norway,,Trondheim,Klubbstevne
2091,nsf/1573,NSF,3/17/2010,Norway,,Halden,Klubbmesterskap
2092,nsf/1574,NSF,3/24/2010,Norway,,Lurahallen Sandnes,Klubbstevne
2093,nsf/1575,NSF,3/13/2010,Norway,,Drammen,Klubbstevne
2094,nsf/1576,NSF,3/28/2010,Norway,,Askim,NM Benkpress
2095,nsf/1585,NSF,12/27/1987,Norway,,Nes,Klubbstevne
2096,nsf/1586,NSF,11/9/1987,Norway,,Spikkestad,Seriestevne
2097,nsf/1589,NSF,5/23/1987,Norway,,Sandehallen,KM
2098,nsf/159,NSF,4/21/2001,Norway,,Hof,Nordisk Ungdom/JR
2099,nsf/1590,NSF,12/19/1987,Norway,,Stavanger,Klubbstevne
2100,nsf/1591,NSF,12/19/1987,Norway,,Bergen,Åpent stevne
2101,nsf/1593,NSF,4/10/2010,Norway,,Sandehallen,Seriestevne
2102,nsf/1594,NSF,4/16/2010,Norway,,Steinkjer,Åpent stevne
2103,nsf/1595,NSF,4/24/2010,Norway,,Drammen,Åpent stevne
2104,nsf/1596,NSF,4/23/2010,Norway,,Elnesvågen,Klubbstevne
2105,nsf/1598,NSF,4/17/2010,Norway,,Varhol,Åpent stevne
2106,nsf/1599,NSF,4/14/2010,Norway,,Brumunddal,Seriestevne
2107,nsf/16,NSF,2/19/2000,Norway,,Sande,Benkcup
2108,nsf/160,NSF,4/21/2001,Norway,,Sande,Kretsstevne
2109,nsf/1600,NSF,4/17/2010,Norway,,Skedsmo,Åpent stevne
2110,nsf/1601,NSF,4/17/2010,Norway,,Stavanger,Klubbstevne
2111,nsf/1602,NSF,4/28/2010,Norway,,Lurahallen,Klubbstevne
2112,nsf/1603,NSF,4/24/2010,Norway,,Godvik,Åpent stevne
2113,nsf/1604,NSF,4/24/2010,Norway,,Gruben,Klubbstevne
2114,nsf/1605,NSF,4/23/2010,Norway,,Bergen,Åpent stevne
2115,nsf/1607,NSF,4/28/2010,Norway,,Elnesvågen,Klubbstevne
2116,nsf/1608,NSF,4/26/2010,Norway,,Gressvik,Klubbstevne
2117,nsf/1609,NSF,5/12/2010,Norway,,Lurahallen,Klubbstevne
2118,nsf/161,NSF,4/21/2001,Norway,,Oslo,Seriestevne
2119,nsf/1610,NSF,5/12/2010,Norway,,Brumunddal,Seriestevne
2120,nsf/1611,NSF,5/8/2010,Norway,,Årdalshallen,Åpent stevne
2121,nsf/1612,NSF,5/8/2010,Norway,,Alta,Åpent stevne
2122,nsf/1613,NSF,5/15/2010,Norway,,Haugesund,Klubbstevne
2123,nsf/1614,NSF,5/14/2010,Norway,,Gressvik,Klubbstevne
2124,nsf/1615,NSF,5/15/2010,Norway,,Skogn,Åpent stevne
2125,nsf/1616,NSF,5/14/2010,Norway,,Varhol,Åpent stevne
2126,nsf/1617,NSF,5/8/2010,Norway,,Odderneshallen,Klubbmesterskap
2127,nsf/1618,NSF,5/8/2010,Norway,,Gruva Melhus,Klubbstevne
2128,nsf/162,NSF,4/25/2001,Norway,,,Benkstevne
2129,nsf/1620,NSF,5/22/2010,Norway,,Ulefoss,Benkpress cup
2130,nsf/1625,NSF,5/26/2010,Norway,,Gruben,Seriestevne
2131,nsf/1626,NSF,6/9/2010,Norway,,Askim Bedriftsenter,Åpent stevne
2132,nsf/1628,NSF,6/9/2010,Norway,,Bergen,Åpent stevne
2133,nsf/1629,NSF,6/11/2010,Norway,,Steinkjer,Åpent stevne
2134,nsf/163,NSF,4/25/2001,Norway,,Hommersåk,Seriestevne
2135,nsf/1630,NSF,6/12/2010,Norway,,Elnesvågen,Åpent stevne
2136,nsf/1631,NSF,6/12/2010,Norway,,Spikkestad,Åpent stevne
2137,nsf/1632,NSF,6/16/2010,Norway,,Hommersåk,Klubbstevne
2138,nsf/1633,NSF,6/19/2010,Norway,,Elnesvågen,Nasjonalt ungdom og junior
2139,nsf/1634,NSF,6/19/2010,Norway,,Sandehallen,Klubbmesterskap
2140,nsf/1636,NSF,3/22/1985,Norway,,Giskehallen Sandnes,NM
2141,nsf/164,NSF,4/28/2001,Norway,,,Veteran Nordisk
2142,nsf/1641,NSF,3/19/1979,Norway,,Oslo,NM Damer
2143,nsf/1642,NSF,4/26/1980,Norway,,Spikkestad,NM Damer
2144,nsf/1644,NSF,3/27/1982,Norway,,Skogn,NM Damer
2145,nsf/1645,NSF,6/16/2010,Norway,,Ganddal,Seriestevne
2146,nsf/1647,NSF,11/24/1990,Norway,,Mandal,Kretsstevne
2147,nsf/1648,NSF,12/14/1990,Norway,,Gruben Eldresenter,Julestevne
2148,nsf/1649,NSF,12/15/1990,Norway,,Stavanger,Julestevne
2149,nsf/165,NSF,4/28/2001,Norway,,Sundbyfoss,Kretsstevne
2150,nsf/1650,NSF,11/24/1990,Norway,,Verdal,Klubbstevne
2151,nsf/1651,NSF,10/31/1990,Norway,,Halden,Seriestevne
2152,nsf/1652,NSF,10/28/1990,Norway,,Fredrikstad,Seriestevne
2153,nsf/1653,NSF,10/27/1990,Norway,,Brumunddal,Seriestevne
2154,nsf/1654,NSF,1/26/1991,Norway,,Voss,Kretsstevne
2155,nsf/1655,NSF,10/27/1990,Norway,,Sandehallen,Seriestevne
2156,nsf/1656,NSF,10/25/1990,Norway,,Gruben aldershjem,Lagserie
2157,nsf/1657,NSF,10/28/1990,Norway,,Stavanger,Lagserie
2158,nsf/1659,NSF,11/24/1990,Norway,,Turnhallen i Drammen,KM-Benkpress
2159,nsf/166,NSF,4/28/2001,Norway,,Brumunddal,Seriestevne
2160,nsf/1660,NSF,11/10/1990,Norway,,Halden,Lag KM-U
2161,nsf/1661,NSF,10/27/1990,Norway,,Finnmark distriktshøgskole,Klubb/seriestevne
2162,nsf/1662,NSF,11/10/1990,Norway,,Skedsmohallen,KM Benk
2163,nsf/1663,NSF,6/26/2010,Norway,,Skoger,Seriestevne
2164,nsf/1664,NSF,6/25/2010,Norway,,Varhol,Åpent stevne
2165,nsf/1665,NSF,2/2/1991,Norway,,Klubbhuset Skogn,Seriestevne
2166,nsf/1666,NSF,12/14/1991,Norway,,,Åpent stevne
2167,nsf/1667,NSF,12/14/1991,Norway,,Stavanger,Lagfinale
2168,nsf/1668,NSF,12/7/1991,Norway,,Inderøy,Klubbmesterskap
2169,nsf/1669,NSF,12/3/1991,Norway,,Røros,Klubbstevne i knebøy
2170,nsf/167,NSF,4/28/2001,Norway,,Lurahallen,Seriestevne
2171,nsf/1670,NSF,11/30/1991,Norway,,NTHI - idrettsbygg,Åpent klubbmesterskap
2172,nsf/1671,NSF,12/13/1991,Norway,,Gruben aldershjem,Klubbstevne
2173,nsf/1672,NSF,11/30/1991,Norway,,Sandnes,KM-Benk
2174,nsf/1673,NSF,11/30/1991,Norway,,Skogn folkehøyskole,Lagfinale NM
2175,nsf/1674,NSF,1/27/1991,Norway,,Drammen,Syd-Norsk
2176,nsf/1675,NSF,5/25/1991,Norway,,Finnmark distriktshøgskole,Nord-norsk mesterskap
2177,nsf/1676,NSF,2/28/1991,Norway,,Gruben aldershjem,Lagserie
2178,nsf/1677,NSF,1/24/1991,Norway,,Gruben aldershjem,Lagserie
2179,nsf/1678,NSF,2/23/1991,Norway,,Porsholen skole Lura,Lagserie
2180,nsf/168,NSF,4/28/2001,Norway,,,Seriestevne
2181,nsf/1680,NSF,12/15/1990,Norway,,Porsmyr barneskole,Julestevne
2182,nsf/1681,NSF,1/5/1991,Norway,,Askimhallen,Seriestevne m/benkpress-cup
2183,nsf/1682,NSF,1/19/1991,Norway,,Spikkestad,Seriestevne
2184,nsf/1683,NSF,2/22/1991,Norway,,Spikkestad,Seriestevne
2185,nsf/1684,NSF,2/20/1991,Norway,,Skedsmohallen,Seriestevne
2186,nsf/1685,NSF,2/21/1991,Norway,,Skoger,Seriestevne
2187,nsf/1686,NSF,7/3/2010,Norway,,Moss,Åpent stevne
2188,nsf/1688,NSF,6/16/1999,Norway,,Fredrikstad,Seriestevne
2189,nsf/1689,NSF,6/12/1999,Norway,,Grunerløkka,Seriestevne
2190,nsf/1690,NSF,4/18/1998,Norway,,Sandehallen,Kretsstevne
2191,nsf/1691,NSF,12/12/1998,Norway,,Idrettshøyskolen Oslo,Åpent stevne
2192,nsf/1692,NSF,12/27/1998,Norway,,Fredrikstad,Åpent stevne
2193,nsf/1693,NSF,1/30/1999,Norway,,Grunerløkka,Klubbstevne
2194,nsf/1694,NSF,2/24/1999,Norway,,Politihuset Oslo,Seriestevne
2195,nsf/1695,NSF,3/13/1999,Norway,,Grunerløkka,Seriestevne
2196,nsf/1696,NSF,6/5/1999,Norway,,Lørenskoghallen,KM Oslo-Akershus
2197,nsf/1697,NSF,2/16/1997,Norway,,Bjølsenhallen,Benk-cup
2198,nsf/17,NSF,2/19/2000,Norway,,Oslo,Seriestevne
2199,nsf/1701,NSF,2/24/1991,Norway,,Bjørns gym,Seriestevne
2200,nsf/1702,NSF,2/22/1991,Norway,,Brumunddal,Seriestevne
2201,nsf/1703,NSF,2/24/1991,Norway,,Lykkeberghallen,Seriestevne
2202,nsf/1704,NSF,2/23/1991,Norway,,Sande,Seriestevne
2203,nsf/1705,NSF,2/27/1991,Norway,,,Seriestevne
2204,nsf/1706,NSF,4/13/1991,Norway,,Lørenskog helsestudio,Seriestevne
2205,nsf/1707,NSF,4/19/1991,Norway,,Bjørns gym,Lagseriestevne
2206,nsf/1708,NSF,4/13/1991,Norway,,Askim helsestudio,Seriestevne
2207,nsf/1709,NSF,4/24/1991,Norway,,,Seriestevne
2208,nsf/171,NSF,5/12/2001,Norway,,Askim,KM
2209,nsf/1710,NSF,4/27/1991,Norway,,Brumunddal,Seriestevne
2210,nsf/1711,NSF,4/25/1991,Norway,,Gruben aldershjem,Lagseriestevne
2211,nsf/1712,NSF,4/27/1991,Norway,,Sandehallen,Kretsstevne
2212,nsf/1713,NSF,6/22/1991,Norway,,Sandnes,Lagserie
2213,nsf/1715,NSF,9/26/1991,Norway,,Gruben aldershjem,Lagserie
2214,nsf/1716,NSF,10/20/1991,Norway,,Inderøy kulturhus,Seriestevne
2215,nsf/1717,NSF,10/26/1991,Norway,,Brumunddal,Seriestevne
2216,nsf/1718,NSF,10/25/1991,Norway,,Skoger,Krets/lagserie
2217,nsf/1719,NSF,10/23/1991,Norway,,,Seriestevne
2218,nsf/172,NSF,5/12/2001,Norway,,Sande,Benk Cup
2219,nsf/1720,NSF,10/28/1991,Norway,,Stavanger,Seriestevne
2220,nsf/1721,NSF,10/26/1991,Norway,,Askim helsestudio,Seriestevne
2221,nsf/1722,NSF,4/6/1991,Norway,,Ulefoss,Klubb
2222,nsf/1723,NSF,3/23/1991,Norway,,Klubbhuset,Klubbmesterskap
2223,nsf/1724,NSF,5/11/1991,Norway,,Ulefoss gym og trim,Klubbstevne
2224,nsf/1725,NSF,6/8/1991,Norway,,Voss,Klubbstevne benk
2225,nsf/1726,NSF,6/6/1991,Norway,,Skoger,Kretsstevne
2226,nsf/1727,NSF,6/28/1991,Norway,,Spikkestad,Kretsstevne
2227,nsf/1728,NSF,7/3/2010,Norway,,Stavanger,Klubbstevne
2228,nsf/1729,NSF,5/26/1991,Norway,,Rakkestad helsestudio,KM Østfold
2229,nsf/173,NSF,5/12/2001,Norway,,Odderneshallen,KM
2230,nsf/1730,NSF,5/25/1991,Norway,,Lademoen skole,Kretsmesterskap
2231,nsf/1731,NSF,1/5/1991,Norway,,Sætrehallen,Seriestevne
2232,nsf/1732,NSF,5/25/1991,Norway,,Voss,KM
2233,nsf/1733,NSF,5/25/1991,Norway,,Brumunddal,KM
2234,nsf/1734,NSF,5/25/1991,Norway,,Ålesund,KM
2235,nsf/1735,NSF,6/1/1991,Norway,,,KM
2236,nsf/1736,NSF,9/22/1991,Norway,,Skogstrand,Seriestevne
2237,nsf/1737,NSF,10/26/1991,Norway,,Klubbhuset Skogn,Seriestevne
2238,nsf/1738,NSF,1/12/1991,Norway,,Brumunddal,Klubbmesterskap
2239,nsf/1739,NSF,4/28/1991,Norway,,Lykkeberghallen,Seriestevne m/benkcup
2240,nsf/1740,NSF,8/3/1991,Norway,,Voss,KM Benk
2241,nsf/1741,NSF,2/28/1991,Norway,,Finnmark distriktshøgskole,Klubb/seriestevne
2242,nsf/1742,NSF,4/26/1991,Norway,,Alta,Klubbmesterskap
2243,nsf/1743,NSF,6/14/1991,Norway,,Brumunddal,Seriestevne
2244,nsf/1744,NSF,6/8/1991,Norway,,Skogn,Seriestevne
2245,nsf/1745,NSF,6/8/1991,Norway,,,Lagseriestevne
2246,nsf/1746,NSF,6/8/1991,Norway,,Askim,Seriestevne
2247,nsf/1747,NSF,7/31/1991,Norway,,Gruben aldershjem,Lagserie
2248,nsf/1749,NSF,3/22/1991,Norway,,Brumunddal,Seriestevne
2249,nsf/175,NSF,5/12/2001,Norway,,Voss,KM
2250,nsf/1750,NSF,4/27/1991,Norway,,Klubbhuset Skogn,Seriestevne
2251,nsf/1751,NSF,11/3/1991,Norway,,Inderøy kulturhus,KM knebøy
2252,nsf/1752,NSF,6/22/1991,Norway,,Steinkjer Zebra,Elitestevne
2253,nsf/1754,NSF,1/7/1991,Norway,,Lademoen skole,Kvalifiseringsstevne
2254,nsf/1755,NSF,1/30/1991,Norway,,Halden,Klubbmesterskap benkpress
2255,nsf/1756,NSF,2/24/1991,Norway,,Inderøy kulturhus,Klubbstevne
2256,nsf/1757,NSF,3/2/1991,Norway,,HSI treningssenter,Klubbmesterskap
2257,nsf/1758,NSF,3/21/1991,Norway,,Spikkestad u-skole,Klubbstevne
2258,nsf/1759,NSF,4/22/1991,Norway,,Jons gym Skoger,Kretsstevne
2259,nsf/176,NSF,5/12/2001,Norway,,Alta,KM
2260,nsf/1760,NSF,4/20/1991,Norway,,Voss,Klubbstevne benk
2261,nsf/1761,NSF,4/20/1991,Norway,,NTHI idrettsbygg,Klubbmesterskap
2262,nsf/1762,NSF,4/28/1991,Norway,,Inderøy,Klubbstevne
2263,nsf/1763,NSF,10/26/1991,Norway,,Spikkestad u-skole,Klubbstevne
2264,nsf/1764,NSF,10/26/1991,Norway,,Sandehallen,Klubbmesterskap
2265,nsf/1765,NSF,10/25/1991,Norway,,Finnmark DH,Klubb/seriestevne
2266,nsf/1766,NSF,11/2/1991,Norway,,Ø. Årdal,Klubb
2267,nsf/1767,NSF,10/12/1991,Norway,,Turnhallen,RM Øst
2268,nsf/1768,NSF,10/12/1991,Norway,,Hommersåk,Region vest
2269,nsf/1769,NSF,10/13/1991,Norway,,Mandal,RM
2270,nsf/177,NSF,5/19/2001,Norway,,Lørenskog,Benk Cup
2271,nsf/1770,NSF,5/25/1991,Norway,,Steinkjerhallen,KM
2272,nsf/1771,NSF,10/12/1991,Norway,,Idrettsbygget NTHI,RM
2273,nsf/1772,NSF,4/20/1991,Norway,,Verdal,KM benkpress
2274,nsf/1773,NSF,4/27/1991,Norway,,Sandnes,KM
2275,nsf/1774,NSF,5/25/1991,Norway,,Mandal,Kretsstevne
2276,nsf/1775,NSF,6/1/1991,Norway,,Skedsmohallen,KM
2277,nsf/1776,NSF,5/25/1991,Norway,,Sandehallen,KM
2278,nsf/1777,NSF,9/14/1991,Norway,,Sandehallen,Kretsstevne
2279,nsf/1778,NSF,11/10/1991,Norway,,Lykkeberghallen,KM - Benkpress
2280,nsf/1779,NSF,12/28/1991,Norway,,Hommersåk,Klubbstevne
2281,nsf/178,NSF,5/19/2001,Norway,,Stavanger,KM
2282,nsf/1780,NSF,12/21/1991,Norway,,Hommersåk,Julestevne
2283,nsf/1785,NSF,11/30/1991,Norway,,Brumunddal,Lagfinale ungdom
2284,nsf/1786,NSF,8/25/1991,Norway,,Askim kinoteater,NM-Benkpress
2285,nsf/1787,NSF,3/9/1991,Norway,,Brumunddal,NM Ungdom
2286,nsf/1788,NSF,3/5/1991,Norway,,Hommersåk,Norsk politimesterskap
2287,nsf/1789,NSF,2/9/1991,Norway,,Mandal,Junior - NM
2288,nsf/179,NSF,5/26/2001,Norway,,Skognhallen,KM
2289,nsf/1790,NSF,2/16/1991,Norway,,Askim kinoteater,B/V-NM
2290,nsf/1791,NSF,11/16/1991,Norway,,Mandal,Kretsstevne
2291,nsf/1792,NSF,11/16/1991,Norway,,Voss,Kretsstevne
2292,nsf/1793,NSF,11/9/1991,Norway,,Sande,KM benkpress
2293,nsf/1794,NSF,11/9/1991,Norway,,Skedsmohallen,KM - Benkpress
2294,nsf/1795,NSF,11/19/1991,Norway,,Kristansand,Sørlandsmesterskapet
2295,nsf/1796,NSF,10/12/1991,Norway,,Kristiansand,Sørlandstreffen
2296,nsf/1797,NSF,7/28/2010,Norway,,Lurahallen,Klubbstevne
2297,nsf/1799,NSF,7/29/2010,Norway,,Kuala Lumpur Malaysia,IPC VM benkpress funksjonshemmede
2298,nsf/18,NSF,2/19/2000,Norway,,Bergen,Seriestevne
2299,nsf/1800,NSF,8/9/2010,Norway,,Trondheim,Klubbstevne
2300,nsf/1802,NSF,8/6/2010,Norway,,Laksevåg,Åpent stevne
2301,nsf/1803,NSF,8/21/2010,Norway,,Melhus,Klubbmesterskap
2302,nsf/1805,NSF,8/18/2010,Norway,,Lurahallen,Klubbstevne
2303,nsf/1806,NSF,6/16/2010,Norway,,Hommersåk,Klubbstevne
2304,nsf/1807,NSF,8/30/2010,Norway,,Ganddal,Seriestevne
2305,nsf/1808,NSF,8/17/2010,Norway,,Bergen,Klubbstevne
2306,nsf/181,NSF,5/26/2001,Norway,,Brumunddal,KM
2307,nsf/182,NSF,5/26/2001,Norway,,Mo i Rana,KM
2308,nsf/1829,NSF,9/4/2010,Norway,,Sandehallen,Klubbstevne
2309,nsf/183,NSF,6/2/2001,Norway,,Sundbyfoss,KM
2310,nsf/1830,NSF,9/11/2010,Norway,,Varhol Fræna,Åpent stevne
2311,nsf/1831,NSF,9/18/2010,Norway,,Halden,Regionskamp
2312,nsf/1832,NSF,9/15/2010,Norway,,Brumunddal,Seriestevne
2313,nsf/1833,NSF,9/11/2010,Norway,,Haugesund,Klubbstevne
2314,nsf/1834,NSF,9/17/2010,Norway,,Gressvik,Klubbstevne
2315,nsf/1836,NSF,9/25/2010,Norway,,Sandehallen,Benk-cup
2316,nsf/1837,NSF,9/27/2010,Norway,,Bjølsen Oslo,Klubbmesterskap
2317,nsf/1838,NSF,9/22/2010,Norway,,Hommersåk,Klubbstevne
2318,nsf/1839,NSF,9/24/2010,Norway,,Avancia Skedsmo,Klubbmesterskap
2319,nsf/184,NSF,6/8/2001,Norway,,Sandnes,Seriestevne
2320,nsf/1840,NSF,9/27/2010,Norway,,Grubhei,Seriestevne
2321,nsf/1841,NSF,8/30/2010,Norway,,Grubhei,Klubbstevne
2322,nsf/1842,NSF,9/26/2010,Norway,,Vestlund park,Åpent stevne
2323,nsf/1844,NSF,9/18/2010,Norway,,Kiruna Sverige,Kalottkamp
2324,nsf/1847,NSF,9/25/2010,Norway,,Odderneshallen,Klubbstevne
2325,nsf/1848,NSF,10/2/2010,Norway,,Ashington England,Landskamp ungdom
2326,nsf/1849,NSF,9/25/2010,Norway,,Stavanger,Klubbstevne
2327,nsf/185,NSF,6/9/2001,Norway,,Oslo,KM
2328,nsf/1850,NSF,10/9/2010,Norway,,Trondheim,Midt-norsk styrkeløft og benkpress
2329,nsf/1852,NSF,10/9/2010,Norway,,Askim,Sydnorsk styrkeløft
2330,nsf/1853,NSF,10/10/2010,Norway,,Askim,Sydnorsk benkpress
2331,nsf/1854,NSF,10/5/2010,Norway,,Lørenskoghallen,Klubbmesterskap
2332,nsf/1855,NSF,10/16/2010,Norway,,Odinhallen,Åpent stevne
2333,nsf/1856,NSF,10/14/2010,Norway,,Ganddal,Seriestevne
2334,nsf/186,NSF,6/11/2001,Norway,,Halden,Seriestevne
2335,nsf/1860,NSF,10/27/2010,Norway,,Lurahallen Sandnes,Klubbstevne
2336,nsf/1861,NSF,10/23/2010,Norway,,Gruben,Seriestevne
2337,nsf/1862,NSF,10/27/2010,Norway,,Varhol,Åpent stevne
2338,nsf/1863,NSF,10/29/2010,Norway,,Trondheim,Åpent stevne
2339,nsf/1864,NSF,10/30/2010,Norway,,Spikkestad,Åpent stevne
2340,nsf/1866,NSF,11/13/2010,Norway,,Vestlund park,Åpent stevne
2341,nsf/1867,NSF,11/20/2010,Norway,,Moss,NM Ungdom Junior og Veteran
2342,nsf/1868,NSF,11/23/2010,Norway,,Vestlund park,Klubbstevne
2343,nsf/1869,NSF,11/26/2010,Norway,,Varhol,Klubbstevne
2344,nsf/1870,NSF,11/27/2010,Norway,,Odderneshallen,Klubbstevne
2345,nsf/1871,NSF,12/4/2010,Norway,,Spikkestad,Benkpress-cup
2346,nsf/1872,NSF,12/7/2010,Norway,,Vestlund park,Åpent stevne
2347,nsf/1873,NSF,12/11/2010,Norway,,Lurahallen,Julestevne
2348,nsf/1874,NSF,12/11/2010,Norway,,Bjølsenhallen,Åpent julestevne
2349,nsf/1875,NSF,12/11/2010,Norway,,Odinhallen,Klubbstevne
2350,nsf/1876,NSF,12/8/2010,Norway,,Halden,Seriestevne
2351,nsf/1877,NSF,12/11/2010,Norway,,Sandehallen,Julestevne
2352,nsf/1878,NSF,12/11/2010,Norway,,Melhus,Åpent stevne
2353,nsf/1879,NSF,12/11/2010,Norway,,Vestlund park,Åpent julestevne
2354,nsf/188,NSF,6/16/2001,Norway,,Brumunddal,KM Benk og 3-løft
2355,nsf/1880,NSF,12/11/2010,Norway,,Hommersåk,Julestevne
2356,nsf/1881,NSF,12/11/2010,Norway,,Brumunddal,Klubbmesterskap
2357,nsf/1882,NSF,12/11/2010,Norway,,Ganddal,Julestevne
2358,nsf/1883,NSF,12/18/2010,Norway,,Bjørns Gym,Julestevne
2359,nsf/1886,NSF,3/4/1999,Norway,,Tindlundhallen,Politimesterskapet
2360,nsf/1887,NSF,2/21/1999,Norway,,Bergen,B-NM
2361,nsf/1888,NSF,2/24/1999,Norway,,Oslo,Seriestevne
2362,nsf/1889,NSF,12/18/2010,Norway,,Gruben,Åpent stevne
2363,nsf/189,NSF,6/16/2001,Norway,,Sandehallen,Klubbmesterskap
2364,nsf/1890,NSF,12/18/2010,Norway,,Spikkestad,Julestevne
2365,nsf/1891,NSF,12/18/2010,Norway,,Sjøholt,Åpent stevne
2366,nsf/1892,NSF,12/18/2010,Norway,,Trondheim,Julestevne
2367,nsf/1893,NSF,12/29/2010,Norway,,Askim bedriftssenter,Klubbstevne
2368,nsf/1894,NSF,12/28/2010,Norway,,Elnesvågen,Åpent stevne
2369,nsf/1895,NSF,12/18/2010,Norway,,Haugesund,Klubbstevne
2370,nsf/1897,NSF,12/22/2010,Norway,,Gressvik,Åpent stevne
2371,nsf/1898,NSF,12/30/2010,Norway,,Varhol,Åpent stevne
2372,nsf/1899,NSF,1/11/2011,Norway,,Vestlund park,Åpent stevne
2373,nsf/19,NSF,2/21/2000,Norway,,Halden,Seriestevne
2374,nsf/190,NSF,6/20/2001,Norway,,Nidelv,Seriestevne
2375,nsf/1900,NSF,1/15/2011,Norway,,Sandehallen,Åpent stevne
2376,nsf/1902,NSF,1/15/2011,Norway,,Odderneshallen,Klubbstevne
2377,nsf/1903,NSF,1/14/2011,Norway,,Elnesvågen,Klubbstevne
2378,nsf/1905,NSF,1/28/2011,Norway,,Sandehallen,Benk-cup
2379,nsf/1906,NSF,1/30/2011,Norway,,Falkøping,Falkøping åpent stevne
2380,nsf/1907,NSF,1/22/2011,Norway,,Alta,Finnmarkmesterskapet
2381,nsf/1908,NSF,1/28/2011,Norway,,Varhol,Åpent stevne
2382,nsf/1909,NSF,1/30/2011,Norway,,Sundbyberg Sverige,Seriestevne
2383,nsf/191,NSF,6/20/2001,Norway,,,Klubbstevne
2384,nsf/1910,NSF,2/1/2011,Norway,,Vestlund park,Åpent stevne
2385,nsf/1911,NSF,2/4/2011,Norway,,København Danmark,ER Equipment open benkpress
2386,nsf/1920,NSF,1/28/2011,Norway,,Melhus,Klubb stevne
2387,nsf/1921,NSF,2/7/2011,Norway,,Varhol,Åpent stevne
2388,nsf/1922,NSF,2/7/2011,Norway,,Trondheim,Klubbstevne
2389,nsf/1923,NSF,2/12/2011,Norway,,Brumunddal,RM Hedmark og Oppland
2390,nsf/1925,NSF,2/12/2011,Norway,,Sandehallen,RM Østafjell
2391,nsf/1926,NSF,2/12/2011,Norway,,Skedsmo,RM Region Øst
2392,nsf/1928,NSF,2/3/2011,Norway,,Halden,Klubbmesterskap
2393,nsf/1929,NSF,2/12/2011,Norway,,Grubhei,RM Nord
2394,nsf/193,NSF,7/6/2001,Norway,,Hammerfest,Klubbmesterskap
2395,nsf/1930,NSF,2/19/2011,Norway,,Haukelandshallen Bergen,RM Vest
2396,nsf/1931,NSF,2/19/2011,Norway,,Ganddal,RM Sørvest
2397,nsf/1933,NSF,2/19/2011,Norway,,Haukelandshallen Bergen,RM Vest benkpress
2398,nsf/1934,NSF,2/26/2011,Norway,,Melhus,RM Midt-Norge
2399,nsf/1935,NSF,2/26/2011,Norway,,Rana kraftsenter,Klubbstevne
2400,nsf/1936,NSF,2/25/2011,Norway,,Varhol,Åpent stevne
2401,nsf/1937,NSF,2/28/2011,Norway,,Gressvik,Klubbstevne
2402,nsf/1938,NSF,3/1/2011,Norway,,Vestlund park,Åpent stevne
2403,nsf/1939,NSF,3/4/2011,Norway,,Skedsmo,Åpent stevne
2404,nsf/194,NSF,7/25/2001,Norway,,Trondheim,Benkstevne
2405,nsf/1940,NSF,2/24/2011,Norway,,Fyllingsdalen,Åpent stevne
2406,nsf/1942,NSF,3/12/2011,Norway,,Dubai De forente arabiske emirater,Faazan International Powerliting Competition
2407,nsf/1943,NSF,3/12/2011,Norway,,Brumunddal,Seriestevne
2408,nsf/1944,NSF,2/9/2011,Norway,,Halden,Klubbmesterskap
2409,nsf/1945,NSF,3/12/2011,Norway,,Alta,Åpent stevne
2410,nsf/1946,NSF,3/19/2011,Norway,,Trondheim,Åpent stevne
2411,nsf/1948,NSF,3/12/2011,Norway,,Elnesvågen,Klubbstevne
2412,nsf/1949,NSF,3/26/2011,Norway,,Oslo,NM Benkpress 2011
2413,nsf/1950,NSF,4/6/2011,Norway,,Lurahallen,Seriestevne
2414,nsf/1951,NSF,4/13/2011,Norway,,Oslo,Åpent stevne
2415,nsf/1952,NSF,4/9/2011,Norway,,Sandehallen,Seriestevne
2416,nsf/1953,NSF,4/6/2011,Norway,,Halden,Seriestevne
2417,nsf/1954,NSF,4/5/2011,Norway,,Vestlund park,Åpent stevne
2418,nsf/1955,NSF,4/15/2011,Norway,,Steinkjer,Åpent stevne
2419,nsf/1956,NSF,4/13/2011,Norway,,Hommersåk,Klubbstevne
2420,nsf/1959,NSF,4/9/2011,Norway,,Ganddal,Seriestevne
2421,nsf/196,NSF,7/28/2001,Norway,,,Seriestevne
2422,nsf/1960,NSF,4/16/2011,Norway,,Odinhallen,Åpent stevne
2423,nsf/1969,NSF,4/20/2011,Norway,,Askim Bedriftsenter,Seriestevne
2424,nsf/197,NSF,7/29/2001,Norway,,Sundbyfoss,Klubbstevne
2425,nsf/1970,NSF,4/16/2011,Norway,,Brumunddal,Seriestevne
2426,nsf/1972,NSF,4/22/2011,Norway,,Varhol Elnesvågen,Åpent stevne
2427,nsf/1973,NSF,4/27/2011,Norway,,Rana,Seriestevne
